,START,END,RISK_FLOW
1335,17143004801,17143002400,1.8518249846307285e-06
1336,17143004801,17143002600,1.8518249846307285e-06
1337,17143004801,17031820902,1.8518249846307285e-06
1338,17143004801,17113001800,1.8518249846307285e-06
1339,17143004801,17143004200,1.8518249846307285e-06
1340,17143004801,17143001900,1.8518249846307285e-06
1341,17143004801,17179020800,1.8518249846307285e-06
1342,17143004801,17105960500,1.8518249846307285e-06
1343,17143004801,17179020700,1.8518249846307285e-06
1344,17143004801,17179021603,1.0185037415469008e-05
1345,17143004801,17179021201,3.703649969261457e-06
1346,17143004801,17179022300,1.8518249846307285e-06
1347,17143004801,17179021203,1.8518249846307285e-06
1348,17143004801,17179021801,1.8518249846307285e-06
1349,17143004801,17179020100,7.407299938522914e-06
1350,17143004901,17143004600,1.8518249846307285e-06
1351,17143004901,17143003900,1.8518249846307285e-06
1352,17143004901,17143003402,4.629562461576822e-06
1353,17143004901,17143003401,3.703649969261457e-06
1354,17143004901,17143004801,7.407299938522914e-06
1355,17143004901,17143004901,4.536971212345285e-05
1356,17143004901,17143002900,1.8518249846307285e-06
1357,17143004901,17143004500,1.8518249846307285e-06
1358,17143004901,17143000900,3.703649969261457e-06
1359,17143004901,17143001200,2.0370074830938016e-05
1360,17143004901,17143001500,1.8518249846307285e-06
1361,17143004901,17143001600,3.9814237169560665e-05
1362,17143004901,17113001800,1.8518249846307285e-06
1363,17143004901,17179021101,3.703649969261457e-06
1364,17143004901,17179021603,1.8518249846307285e-06
1365,17143004901,17179021702,1.8518249846307285e-06
1366,17143004901,17179021000,1.8518249846307285e-06
1367,17143000500,17143003401,1.8518249846307285e-06
1368,17143000500,17143004801,5.555474953892185e-06
1369,17143000500,17143000500,3.703649969261457e-06
1370,17143000500,17143003200,1.8518249846307285e-06
1371,17143000500,17143001600,4.629562461576822e-06
1372,17143000500,17143002800,1.8518249846307285e-06
1373,17143000500,17143003000,4.629562461576822e-06
1374,17143000500,17033880300,1.8518249846307285e-06
1375,17143002900,17143003900,3.703649969261457e-06
1376,17143002900,17143003402,5.555474953892185e-06
1377,17143002900,17143003601,1.8518249846307285e-06
1378,17143002900,17143003102,8.333212430838279e-06
1379,17143002900,17143003401,2.7777374769460933e-05
1380,17143002900,17143003300,1.8518249846307285e-06
1381,17143002900,17143002900,1.6666424861676557e-05
1382,17143002900,17143003200,8.333212430838279e-06
1383,17143002900,17143000900,6.48138744620755e-06
1384,17143002900,17143001200,3.9814237169560665e-05
1385,17143002900,17143001300,1.8518249846307285e-06
1386,17143002900,17143001500,2.777737476946093e-06
1387,17143002900,17143001600,8.981351175459034e-05
1388,17143002900,17143002300,1.8518249846307285e-06
1389,17143002900,17143002400,1.3888687384730466e-05
1390,17143002900,17143002500,1.8518249846307285e-06
1391,17143002900,17143002800,2.777737476946093e-06
1392,17143002900,17143003000,1.29627748924151e-05
1393,17143002900,17143003101,1.8518249846307285e-06
1394,17143002900,17113001800,1.8518249846307285e-06
1395,17143002900,17143004200,7.407299938522914e-06
1396,17143002900,17167002000,1.8518249846307285e-06
1397,17143002900,17143002000,7.407299938522914e-06
1398,17143002900,17143002100,1.8518249846307285e-06
1399,17143002900,17179021603,3.703649969261457e-06
1400,17143002900,17179021201,7.407299938522914e-06
1401,17143002900,17179021202,1.8518249846307285e-06
1402,17143002900,17179020100,1.8518249846307285e-06
1403,17143004000,17143004600,1.8518249846307285e-06
1404,17143004000,17143003900,9.259124923153643e-06
1405,17143004000,17143003402,3.703649969261457e-06
1406,17143004000,17143003102,1.8518249846307285e-06
1407,17143004000,17143003401,5.555474953892185e-06
1408,17143004000,17143004801,3.703649969261457e-06
1409,17143004000,17143002900,1.8518249846307285e-06
1410,17143004000,17143004000,3.518467470798384e-05
1411,17143004000,17143001200,2.222189981556874e-05
1412,17143004000,17073031000,1.8518249846307285e-06
1413,17143004000,17143001300,1.8518249846307285e-06
1414,17143004000,17143001500,5.555474953892185e-06
1415,17143004000,17143001600,7.129526190828304e-05
1416,17143004000,17143003000,1.8518249846307285e-06
1417,17143004000,17113001800,1.8518249846307285e-06
1418,17143004000,17057952800,3.703649969261457e-06
1419,17143004000,17179020900,1.8518249846307285e-06
1420,17143002200,17143003402,5.555474953892185e-06
1421,17143002200,17143003102,7.407299938522914e-06
1422,17143002200,17143003401,1.8518249846307286e-05
1423,17143002200,17143004801,4.629562461576822e-06
1424,17143002200,17143000500,1.8518249846307285e-06
1425,17143002200,17143002900,3.703649969261457e-06
1426,17143002200,17143003200,3.703649969261457e-06
1427,17143002200,17143000900,3.703649969261457e-06
1428,17143002200,17143001200,2.6851462277145567e-05
1429,17143002200,17143001500,1.8518249846307285e-06
1430,17143002200,17143001600,0.00012407227397025878
1431,17143002200,17143002702,3.703649969261457e-06
1432,17143002200,17143002300,5.555474953892185e-06
1433,17143002200,17143002400,3.703649969261457e-06
1434,17143002200,17143002500,1.8518249846307285e-06
1435,17143002200,17143002600,1.8518249846307285e-06
1436,17143002200,17143002800,1.111094990778437e-05
1437,17143002200,17143003000,7.407299938522914e-06
1438,17143002200,17143004200,1.8518249846307285e-06
1439,17143002200,17143002000,7.407299938522914e-06
1440,17143002200,17143002100,3.703649969261457e-06
1441,17143002200,17113000504,1.8518249846307285e-06
1442,17143002200,17179020700,2.777737476946093e-06
1443,17143002200,17179021603,5.555474953892185e-06
1444,17143002200,17179021201,1.8518249846307285e-06
1445,17143002200,17179022300,1.8518249846307285e-06
1446,17143004902,17143004600,5.555474953892185e-06
1447,17143004902,17143003402,1.0185037415469008e-05
1448,17143004902,17143003102,1.8518249846307285e-06
1449,17143004902,17143003401,1.3888687384730466e-05
1450,17143004902,17143004801,5.555474953892185e-06
1451,17143004902,17143004901,2.222189981556874e-05
1452,17143004902,17143002900,6.48138744620755e-06
1453,17143004902,17143004000,3.703649969261457e-06
1454,17143004902,17143004902,7.407299938522914e-06
1455,17143004902,17143004500,1.8518249846307285e-06
1456,17143004902,17143003200,1.8518249846307285e-06
1457,17143004902,17143000900,5.555474953892185e-06
1458,17143004902,17143001200,3.9814237169560665e-05
1459,17143004902,17143001500,7.407299938522914e-06
1460,17143004902,17143001600,0.00011759088652405128
1461,17143004902,17143003000,1.8518249846307285e-06
1462,17143004902,17057953500,1.8518249846307285e-06
1463,17143004902,17179021101,1.8518249846307285e-06
1464,17143004902,17143002000,4.629562461576822e-06
1465,17143004902,17113000505,1.8518249846307285e-06
1466,17143004902,17179022200,1.8518249846307285e-06
1467,17143004902,17031804714,1.8518249846307285e-06
1468,17143004902,17179021802,1.8518249846307285e-06
1469,17143004902,17179021603,5.555474953892185e-06
1470,17143004902,17179020500,1.8518249846307285e-06
1471,17143004902,17179021201,5.555474953892185e-06
1472,17143004902,17179022300,1.8518249846307285e-06
1473,17143004902,17179020302,1.8518249846307285e-06
1474,17143004902,17179020100,3.703649969261457e-06
1475,17143004902,17179020301,1.8518249846307285e-06
1476,17143004500,17143004600,8.333212430838279e-06
1477,17143004500,17143004802,1.8518249846307285e-06
1478,17143004500,17143003102,4.629562461576822e-06
1479,17143004500,17143003401,1.3888687384730466e-05
1480,17143004500,17143004801,9.259124923153643e-06
1481,17143004500,17143002900,3.703649969261457e-06
1482,17143004500,17143004500,1.3888687384730466e-05
1483,17143004500,17143003200,1.3888687384730466e-05
1484,17143004500,17143000600,1.8518249846307285e-06
1485,17143004500,17143000900,5.555474953892185e-06
1486,17143004500,17143001200,4.2591974646506764e-05
1487,17143004500,17143001500,1.8518249846307285e-06
1488,17143004500,17143001600,0.0001037021991393208
1489,17143004500,17143002702,9.259124923153643e-06
1490,17143004500,17143002300,1.8518249846307285e-06
1491,17143004500,17143002400,1.8518249846307285e-06
1492,17143004500,17143002500,3.703649969261457e-06
1493,17143004500,17143002800,9.259124923153643e-06
1494,17143004500,17143003000,6.48138744620755e-06
1495,17143004500,17179021604,1.8518249846307285e-06
1496,17143004500,17197883522,1.8518249846307285e-06
1497,17143004500,17143004400,1.8518249846307285e-06
1498,17143004500,17143004200,1.8518249846307285e-06
1499,17143004500,17179021101,3.703649969261457e-06
1500,17143004500,17143001800,1.8518249846307285e-06
1501,17143004500,17143002000,1.111094990778437e-05
1502,17143004500,17143002100,1.8518249846307285e-06
1503,17143004500,17037000800,1.8518249846307285e-06
1504,17143004500,17161022300,1.8518249846307285e-06
1505,17143004500,17089854700,1.8518249846307285e-06
1506,17143004500,17113006000,1.8518249846307285e-06
1507,17143004500,17179021603,1.111094990778437e-05
1508,17143004500,17179021201,3.703649969261457e-06
1509,17143004500,17179022300,2.777737476946093e-06
1510,17143004500,17179020302,1.8518249846307285e-06
1511,17143004500,17179021202,1.8518249846307285e-06
1512,17143004500,17179020100,1.8518249846307285e-06
1513,17143004500,17179020301,3.703649969261457e-06
1514,17143004500,17179021500,1.8518249846307285e-06
1515,17143003800,17143003900,4.629562461576822e-06
1516,17143003800,17143004101,3.703649969261457e-06
1517,17143003800,17143003402,7.407299938522914e-06
1518,17143003800,17143003601,1.8518249846307285e-06
1519,17143003800,17143003102,1.8518249846307285e-06
1520,17143003800,17143003800,4.8147449600398935e-05
1521,17143003800,17143000100,1.8518249846307285e-06
1522,17143003800,17143000900,1.8518249846307285e-06
1523,17143003800,17143001200,7.407299938522914e-06
1524,17143003800,17073030600,1.8518249846307285e-06
1525,17143003800,17143001600,3.425876221566848e-05
1526,17143003800,17143003000,1.8518249846307285e-06
1527,17143003800,17197883522,1.8518249846307285e-06
1528,17143003800,17143002000,1.8518249846307285e-06
1529,17143003800,17203030300,1.8518249846307285e-06
1530,17143000100,17143003401,1.8518249846307285e-06
1531,17143000100,17143004801,3.703649969261457e-06
1532,17143000100,17143003000,5.555474953892185e-06
1533,17143000100,17179021606,1.8518249846307285e-06
1534,17143000300,17143004102,3.703649969261457e-06
1535,17143000300,17143003401,3.703649969261457e-06
1536,17143000300,17143004801,3.703649969261457e-06
1537,17143000300,17143003200,3.703649969261457e-06
1538,17143000300,17143001600,7.407299938522914e-06
1539,17143000300,17143002702,1.8518249846307285e-06
1540,17143000300,17113001103,1.8518249846307285e-06
1541,17143000300,17179020100,7.407299938522914e-06
1542,17115002300,17115002300,2.087903857395337e-06
1543,17115002300,17115002500,1.4093351037418525e-05
1544,17115002300,17115002200,2.087903857395337e-06
1545,17115002300,17115002800,1.0439519286976686e-06
1546,17115002300,17115002904,1.0439519286976686e-06
1547,17115002300,17115001100,3.65383175044184e-06
1548,17115002300,17115002100,5.741735607837177e-06
1549,17115002300,17115002902,2.087903857395337e-06
1550,17115002300,17139977000,1.0439519286976686e-06
1551,17115002300,17147954800,1.0439519286976686e-06
1552,17115002300,17115001400,2.087903857395337e-06
1553,17115002300,17115000900,1.0439519286976686e-06
1554,17115002300,17115001000,4.2802029076604413e-05
1555,17115002300,17119401800,1.0439519286976686e-06
1556,17115002300,17115001200,2.087903857395337e-06
1557,17115002300,17077011700,2.087903857395337e-06
1558,17115002300,17115003100,1.5137302966116193e-05
1559,17115002300,17115002000,1.5137302966116193e-05
1560,17115002300,17115002903,3.131855786093005e-06
1561,17143003200,17143000200,1.8518249846307285e-06
1562,17143003200,17143003900,5.555474953892185e-06
1563,17143003200,17143004101,5.555474953892185e-06
1564,17143003200,17143004802,1.8518249846307285e-06
1565,17143003200,17143003402,3.148102473872239e-05
1566,17143003200,17143003102,2.3147812307884108e-05
1567,17143003200,17143003401,4.8147449600398935e-05
1568,17143003200,17143003300,3.703649969261457e-06
1569,17143003200,17143004801,1.8518249846307285e-06
1570,17143003200,17143004901,1.8518249846307285e-06
1571,17143003200,17143000500,1.8518249846307285e-06
1572,17143003200,17143002900,1.3888687384730466e-05
1573,17143003200,17143004500,3.703649969261457e-06
1574,17143003200,17143003800,1.8518249846307285e-06
1575,17143003200,17143003200,2.7777374769460933e-05
1576,17143003200,17143000900,1.759233735399192e-05
1577,17143003200,17143001200,6.944343692365232e-05
1578,17143003200,17143001300,1.8518249846307285e-06
1579,17143003200,17143001500,6.48138744620755e-06
1580,17143003200,17143001600,0.00013147957390878174
1581,17143003200,17143002702,4.629562461576822e-06
1582,17143003200,17143002300,6.48138744620755e-06
1583,17143003200,17143002400,3.703649969261457e-06
1584,17143003200,17143002500,1.111094990778437e-05
1585,17143003200,17143002600,4.629562461576822e-06
1586,17143003200,17143002800,1.29627748924151e-05
1587,17143003200,17143003000,3.9814237169560665e-05
1588,17143003200,17113001800,1.8518249846307285e-06
1589,17143003200,17143003700,1.8518249846307285e-06
1590,17143003200,17143004400,1.8518249846307285e-06
1591,17143003200,17143004200,8.333212430838279e-06
1592,17143003200,17107953200,1.8518249846307285e-06
1593,17143003200,17143001800,1.8518249846307285e-06
1594,17143003200,17143001900,1.8518249846307285e-06
1595,17143003200,17143002000,2.4999637292514834e-05
1596,17143003200,17197880121,1.8518249846307285e-06
1597,17143003200,17043846106,2.777737476946093e-06
1598,17143003200,17031818500,1.8518249846307285e-06
1599,17143003200,17089854700,1.8518249846307285e-06
1600,17143003200,17031020602,1.8518249846307285e-06
1601,17143003200,17179021603,2.0370074830938016e-05
1602,17143003200,17179021201,1.3888687384730466e-05
1603,17143003200,17179021203,1.8518249846307285e-06
1604,17143003200,17179020100,8.333212430838279e-06
1605,17143004300,17143003102,1.8518249846307285e-06
1606,17143004300,17143003401,1.8518249846307285e-06
1607,17143004300,17143002900,1.8518249846307285e-06
1608,17143004300,17143004300,1.8518249846307285e-06
1609,17143004300,17143000900,1.8518249846307285e-06
1610,17143004300,17143001200,7.407299938522914e-06
1611,17143004300,17143001300,2.777737476946093e-06
1612,17143004300,17143001500,1.8518249846307285e-06
1613,17143004300,17143001600,4.444379963113748e-05
1614,17143004300,17115001000,1.8518249846307285e-06
1615,17143004300,17143003000,5.555474953892185e-06
1616,17119400200,17119400951,9.465827258762567e-06
1617,17119400200,17119400200,1.1832284073453211e-05
1618,17119400200,17119400801,7.099370444071927e-06
1619,17119400200,17199021000,2.366456814690642e-06
1620,17119400200,17119401300,2.366456814690642e-06
1621,17119400200,17167002000,2.366456814690642e-06
1622,17119400200,17119401903,2.3664568146906422e-05
1623,17119400200,17119404000,2.366456814690642e-06
1624,17119400200,17163501604,2.366456814690642e-06
1625,17119400200,17119403121,2.366456814690642e-06
1626,17119400200,17119401800,2.366456814690642e-06
1627,17119400200,17119400101,4.732913629381284e-06
1628,17119400200,17197883100,2.366456814690642e-06
1629,17119400200,17119404100,2.366456814690642e-06
1630,17119400200,17163502100,2.366456814690642e-06
1631,17119400200,17119403001,4.732913629381284e-06
1632,17119400600,17119400200,1.301551248079853e-05
1633,17119400600,17119400802,2.366456814690642e-06
1634,17119400600,17119401903,2.366456814690642e-06
1635,17119400600,17163502404,9.465827258762567e-06
1636,17119400600,17119400903,9.465827258762567e-06
1637,17119400600,17119400101,4.732913629381284e-06
1638,17119400600,17119403533,2.366456814690642e-06
1639,17119400801,17119400951,5.561173514523008e-05
1640,17119400801,17119400802,4.732913629381284e-06
1641,17119400801,17119402900,2.366456814690642e-06
1642,17119400801,17119401903,2.366456814690642e-06
1643,17119400801,17119403534,2.366456814690642e-06
1644,17119400801,17119404000,3.3130395405668985e-05
1645,17119400801,17163503402,2.366456814690642e-06
1646,17119400801,17119400101,8.282598851417246e-06
1647,17119400801,17119403533,2.366456814690642e-06
1648,17119400801,17121952100,2.366456814690642e-06
1649,17119400801,17163501502,2.366456814690642e-06
1650,17119400801,17119403300,2.366456814690642e-06
1651,17119400802,17119400951,5.206204992319412e-05
1652,17119400802,17119403531,2.366456814690642e-06
1653,17119400802,17119400200,2.3664568146906422e-05
1654,17119400802,17119400600,2.366456814690642e-06
1655,17119400802,17119400801,1.1832284073453211e-05
1656,17119400802,17119400802,7.099370444071927e-06
1657,17119400802,17119402400,2.366456814690642e-06
1658,17119400802,17119401300,2.366456814690642e-06
1659,17119400802,17119402000,2.366456814690642e-06
1660,17119400802,17119402900,8.282598851417246e-06
1661,17119400802,17119401903,1.301551248079853e-05
1662,17119400802,17163503304,2.366456814690642e-06
1663,17119400802,17119404000,4.851236470115816e-05
1664,17119400802,17163501604,2.366456814690642e-06
1665,17119400802,17163503402,2.366456814690642e-06
1666,17119400802,17119400903,2.366456814690642e-06
1667,17119400802,17119400700,2.366456814690642e-06
1668,17119400802,17163503904,2.366456814690642e-06
1669,17119400802,17119400101,1.6565197702834492e-05
1670,17119400802,17119403533,2.366456814690642e-06
1671,17119400802,17119404100,7.099370444071927e-06
1672,17119400802,17119403001,5.916142036726606e-06
1673,17119400802,17119403300,2.366456814690642e-06
1674,17143000600,17143003102,1.8518249846307285e-06
1675,17143000600,17143004801,7.407299938522914e-06
1676,17143000600,17143000500,1.8518249846307285e-06
1677,17143000600,17143000900,3.703649969261457e-06
1678,17143000600,17143001200,2.4073724800199468e-05
1679,17143000600,17143001300,1.8518249846307285e-06
1680,17143000600,17143001600,3.611058720029921e-05
1681,17143000600,17143002702,1.8518249846307285e-06
1682,17143000600,17143003000,9.259124923153643e-06
1683,17143000600,17031281900,1.8518249846307285e-06
1684,17143000600,17143004400,1.8518249846307285e-06
1685,17143000600,17095000300,1.8518249846307285e-06
1686,17143000600,17179021603,1.8518249846307285e-06
1687,17143000900,17143004102,6.48138744620755e-06
1688,17143000900,17143004101,2.777737476946093e-06
1689,17143000900,17143003102,1.8518249846307285e-06
1690,17143000900,17143003401,1.111094990778437e-05
1691,17143000900,17143004801,4.629562461576822e-06
1692,17143000900,17143002900,9.259124923153643e-06
1693,17143000900,17143003200,1.8518249846307285e-06
1694,17143000900,17143000900,1.4814599877045828e-05
1695,17143000900,17143001200,7.407299938522914e-06
1696,17143000900,17143001600,3.7036499692614566e-05
1697,17143000900,17143002702,3.703649969261457e-06
1698,17143000900,17143002300,1.8518249846307285e-06
1699,17143000900,17143002400,5.555474953892185e-06
1700,17143000900,17143002500,5.555474953892185e-06
1701,17143000900,17143002800,6.48138744620755e-06
1702,17143000900,17143003000,1.2036862400099734e-05
1703,17143000900,17113001200,1.8518249846307285e-06
1704,17143000900,17113001800,1.8518249846307285e-06
1705,17143000900,17143004400,4.629562461576822e-06
1706,17143000900,17143004200,1.8518249846307285e-06
1707,17143000900,17095000800,1.8518249846307285e-06
1708,17143000900,17143001900,1.8518249846307285e-06
1709,17143000900,17143002000,3.703649969261457e-06
1710,17143000900,17143002100,1.8518249846307285e-06
1711,17143000900,17031839100,1.8518249846307285e-06
1712,17143000900,17161020200,1.8518249846307285e-06
1713,17143000900,17031804603,1.8518249846307285e-06
1714,17143000900,17179020302,1.8518249846307285e-06
1715,17143000900,17179020100,4.629562461576822e-06
1716,17143000900,17203030601,1.8518249846307285e-06
1717,17143001200,17143003402,2.1295987323253382e-05
1718,17143001200,17143003401,1.8518249846307285e-06
1719,17143001200,17143004801,3.703649969261457e-06
1720,17143001200,17143004901,2.777737476946093e-06
1721,17143001200,17143000500,1.8518249846307285e-06
1722,17143001200,17143003200,3.703649969261457e-06
1723,17143001200,17143001200,9.166533673922106e-05
1724,17143001200,17143001600,2.4999637292514834e-05
1725,17143001200,17143003000,2.777737476946093e-06
1726,17143001200,17179021604,3.703649969261457e-06
1727,17143001200,17143002000,1.8518249846307285e-06
1728,17143001200,17179021603,6.48138744620755e-06
1729,17143001200,17179021201,1.111094990778437e-05
1730,17143001200,17179020100,1.8518249846307285e-06
1731,17073030202,17073030202,4.8107583586027775e-05
1732,17073030202,17073030300,1.2414860280265234e-05
1733,17073030202,17073030500,3.1037150700663086e-06
1734,17073030202,17073030201,2.069143380044206e-06
1735,17073030202,17161020200,3.1037150700663086e-06
1736,17073030202,17161020400,1.034571690022103e-06
1737,17073030202,17161024300,1.034571690022103e-06
1738,17073030202,17161020600,2.069143380044206e-06
1739,17073030202,17161023200,1.034571690022103e-06
1740,17073030800,17073030202,5.172858450110514e-06
1741,17073030800,17073030800,6.569530231640353e-05
1742,17073030800,17073030600,4.655572605099463e-06
1743,17073030800,17073031000,1.7070432885364694e-05
1744,17073030800,17073030500,1.034571690022103e-06
1745,17073030800,17175951400,1.034571690022103e-06
1746,17073030800,17161020200,1.034571690022103e-06
1747,17073030800,17161020100,1.034571690022103e-06
1748,17073030800,17073030900,1.6035861195342596e-05
1749,17073030800,17073031100,1.034571690022103e-06
1750,17073030800,17161020300,1.034571690022103e-06
1751,17073030203,17073030202,1.034571690022103e-06
1752,17073030203,17073030203,5.690144295121566e-06
1753,17073030203,17073030600,3.6210009150773605e-06
1754,17073030203,17073030300,8.121387766673507e-05
1755,17073030203,17073030100,1.0345716900221028e-05
1756,17073030203,17073030201,1.5518575350331543e-06
1757,17073030203,17011965600,1.034571690022103e-06
1758,17073030203,17011965300,1.034571690022103e-06
1759,17073030203,17143002600,1.034571690022103e-06
1760,17073030203,17161021400,1.034571690022103e-06
1761,17073030203,17031820902,1.034571690022103e-06
1762,17073030203,17161024102,2.069143380044206e-06
1763,17073030203,17161022300,3.6210009150773605e-06
1764,17073030203,17161020700,2.069143380044206e-06
1765,17073030203,17161020200,4.3969296825939376e-05
1766,17073030203,17161020100,4.655572605099463e-06
1767,17073030203,17073030400,1.034571690022103e-06
1768,17073030203,17161024300,5.172858450110514e-06
1769,17073030203,17161020300,7.759287675165773e-06
1770,17073030203,17161020800,1.034571690022103e-06
1771,17073030203,17161020600,2.1726005490464168e-05
1772,17073030203,17161024500,2.069143380044206e-06
1773,17073030203,17161023200,6.207430140132617e-06
1774,17073030203,17161021700,6.207430140132617e-06
1775,17073030203,17161021900,3.6210009150773605e-06
1776,17073030203,17161021100,2.069143380044206e-06
1777,17073030203,17161021200,1.034571690022103e-06
1778,17073030203,17161022100,1.034571690022103e-06
1779,17073030600,17073030202,5.690144295121566e-06
1780,17073030600,17073030800,3.8796438375828855e-05
1781,17073030600,17073030600,3.1037150700663086e-06
1782,17073030600,17073031000,5.172858450110514e-06
1783,17073030600,17073030500,3.1037150700663086e-06
1784,17073030600,17011965600,5.690144295121566e-06
1785,17073030600,17143002600,1.034571690022103e-06
1786,17073030600,17161020100,2.069143380044206e-06
1787,17073030600,17073030900,1.5001289505320493e-05
1788,17073030600,17073030400,1.034571690022103e-06
1789,17073030600,17187870400,1.034571690022103e-06
1790,17073030600,17161024500,1.034571690022103e-06
1791,17073030600,17161021100,1.034571690022103e-06
1792,17073030300,17073030202,4.138286760088412e-06
1793,17073030300,17073030203,2.069143380044206e-06
1794,17073030300,17073030600,1.034571690022103e-06
1795,17073030300,17073030300,0.0002286403434948848
1796,17073030300,17073030500,2.069143380044206e-06
1797,17073030300,17143001600,2.069143380044206e-06
1798,17073030300,17109010500,1.034571690022103e-06
1799,17073030300,17195000700,1.034571690022103e-06
1800,17073030300,17161020200,2.327786302549732e-05
1801,17073030300,17161020100,5.690144295121566e-06
1802,17073030300,17161020400,1.034571690022103e-06
1803,17073030300,17073030900,1.034571690022103e-06
1804,17073030300,17073030400,4.138286760088412e-06
1805,17073030300,17161022600,1.034571690022103e-06
1806,17073030300,17161020300,2.586429225055257e-06
1807,17073030300,17161020600,5.690144295121566e-06
1808,17073030300,17161023200,5.690144295121566e-06
1809,17073030300,17161023700,1.034571690022103e-06
1810,17073030300,17161021100,2.069143380044206e-06
1811,17073030300,17161021200,1.034571690022103e-06
1812,17073031200,17143003200,1.034571690022103e-06
1813,17073031200,17073030202,6.207430140132617e-06
1814,17073031200,17073030800,1.034571690022103e-06
1815,17073031200,17073031200,1.5001289505320493e-05
1816,17073031200,17095000800,2.069143380044206e-06
1817,17073031200,17095001100,1.034571690022103e-06
1818,17073031200,17095000100,1.034571690022103e-06
1819,17073031200,17161020200,1.034571690022103e-06
1820,17073031200,17161020300,2.069143380044206e-06
1821,17073031200,17161020600,4.138286760088412e-06
1822,17073031200,17161023200,2.069143380044206e-06
1823,17073031000,17143003900,1.034571690022103e-06
1824,17073031000,17073030202,6.207430140132617e-06
1825,17073031000,17073030800,1.8105004575386802e-05
1826,17073031000,17073030600,7.242001830154721e-06
1827,17073031000,17073031000,2.2243291335475215e-05
1828,17073031000,17011965600,2.586429225055257e-06
1829,17073031000,17011965300,1.034571690022103e-06
1830,17073031000,17175951400,1.034571690022103e-06
1831,17073031000,17095000500,1.034571690022103e-06
1832,17073031000,17073030900,2.8968007320618884e-05
1833,17073031000,17073031100,2.069143380044206e-06
1834,17073030100,17073030202,1.034571690022103e-06
1835,17073030100,17073030300,3.1037150700663086e-06
1836,17073030100,17073030100,1.6553147040353647e-05
1837,17073030100,17073030500,1.034571690022103e-06
1838,17073030100,17073030201,1.034571690022103e-06
1839,17073030100,17195000100,1.034571690022103e-06
1840,17073030100,17161024200,1.034571690022103e-06
1841,17073030100,17161022300,3.1037150700663086e-06
1842,17073030100,17161020700,2.069143380044206e-06
1843,17073030100,17161020200,5.690144295121566e-06
1844,17073030100,17161020100,8.276573520176822e-06
1845,17073030100,17161020400,4.138286760088412e-06
1846,17073030100,17161022600,2.586429225055257e-06
1847,17073030100,17161020300,9.311145210198927e-06
1848,17073030100,17161020800,3.1037150700663086e-06
1849,17073030100,17161020600,1.1897574435254185e-05
1850,17073030100,17161023200,5.690144295121566e-06
1851,17073030100,17161023700,1.034571690022103e-06
1852,17073030100,17161021700,1.034571690022103e-06
1853,17073030100,17161021900,2.069143380044206e-06
1854,17073030100,17161021100,6.7247159851436695e-06
1855,17073030100,17161021200,1.034571690022103e-06
1856,17073030500,17073030202,1.034571690022103e-06
1857,17073030500,17073030300,3.1037150700663086e-06
1858,17073030500,17073030500,4.655572605099463e-06
1859,17073030500,17175951400,2.069143380044206e-06
1860,17073030500,17161020100,3.1037150700663086e-06
1861,17073030500,17073030400,1.034571690022103e-06
1862,17073030500,17073031100,1.034571690022103e-06
1863,17073030201,17073030202,1.034571690022103e-06
1864,17073030201,17073030201,5.8453300486248816e-05
1865,17073030201,17161022200,1.034571690022103e-06
1866,17073030201,17161021400,1.034571690022103e-06
1867,17073030201,17161022300,1.034571690022103e-06
1868,17073030201,17161020200,1.9656862110419954e-05
1869,17073030201,17161022600,1.034571690022103e-06
1870,17073030201,17161024300,5.172858450110514e-06
1871,17073030201,17161020600,8.793859365187874e-06
1872,17073030201,17161023200,4.655572605099463e-06
1873,17073030201,17161021300,1.034571690022103e-06
1874,17073030201,17161021700,1.034571690022103e-06
1875,17073030201,17161021900,2.069143380044206e-06
1876,17073030201,17161021100,1.034571690022103e-06
1877,17143001300,17143004801,3.703649969261457e-06
1878,17143001300,17143002900,1.8518249846307285e-06
1879,17143001300,17143001600,9.259124923153643e-06
1880,17143001300,17143002600,1.8518249846307285e-06
1881,17143001300,17143002800,1.8518249846307285e-06
1882,17143001300,17113001103,1.8518249846307285e-06
1883,17143001500,17143004102,1.8518249846307285e-06
1884,17143001500,17143003900,1.8518249846307285e-06
1885,17143001500,17143003401,1.8518249846307285e-06
1886,17143001500,17143003200,1.8518249846307285e-06
1887,17143001500,17143001300,1.8518249846307285e-06
1888,17143001500,17143001500,3.703649969261457e-06
1889,17143001500,17143001600,1.4814599877045828e-05
1890,17143001500,17143002702,1.8518249846307285e-06
1891,17143001500,17143002800,3.703649969261457e-06
1892,17143001500,17143003000,1.0185037415469008e-05
1893,17143001500,17179021702,1.8518249846307285e-06
1894,17115002602,17115002602,8.351615429581349e-06
1895,17115002602,17115002200,1.0439519286976686e-06
1896,17115002602,17115001100,1.0439519286976686e-06
1897,17115002602,17115000300,1.0439519286976686e-06
1898,17115002602,17115002901,1.0439519286976686e-06
1899,17115002602,17115001802,1.565927893046503e-06
1900,17115002602,17115001600,1.0439519286976686e-06
1901,17115002602,17115000900,1.0439519286976686e-06
1902,17115002602,17115001000,1.6703230859162698e-05
1903,17115002602,17115000600,1.0439519286976686e-06
1904,17115002602,17115001200,2.087903857395337e-06
1905,17115002602,17115003100,5.219759643488343e-06
1906,17115002602,17115002000,3.65383175044184e-06
